Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption,Month,PowerConsumptionXGB,PowerConsumptionCat
10.35,84.2,0.088,0.048,0.174,33958.93536,12,32910.01,33932.20202864626
10.14,84.5,0.089,0.055,0.122,33277.56654,12,32161.398,33326.994580553575
10.04,84.8,0.087,0.037,0.178,32462.35741,12,31177.553,32476.39928335171
9.96,85.0,0.085,0.095,0.122,31689.73384,12,30788.21,31689.548161666607
10.02,85.3,0.086,0.095,0.085,31215.20913,12,30508.303,31184.173062771897
10.07,85.1,0.086,0.062,0.126,30491.25475,12,29660.82,30471.082309544498
10.12,84.9,0.085,0.04,0.141,29955.89354,12,29080.91,29919.31607361656
10.09,84.6,0.085,0.102,0.108,29183.26996,12,28421.033,29225.080001552786
9.83,84.9,0.086,0.048,0.148,28313.30798,12,27638.791,28399.296323129027
9.56,85.3,0.085,0.048,0.152,27857.03422,12,26930.258,27867.08254072497
9.4,85.8,0.084,0.044,0.189,27327.75665,12,26212.115,27436.404035561238
9.39,86.1,0.082,0.081,0.111,26488.21293,12,25861.426,26426.816558962044
9.43,86.0,0.084,0.048,0.189,25788.59316,12,24793.27,25756.39993098444
9.36,85.8,0.082,0.059,0.145,25295.81749,12,24479.404,25268.932799710434
9.22,86.3,0.085,0.037,0.148,24863.87833,12,24412.674,24848.596008361892
9.37,86.4,0.084,0.029,0.167,24425.85551,12,23751.342,24451.682028385483
9.19,86.0,0.082,0.055,0.122,24109.5057,12,23659.715,24063.196098381126
8.73,86.4,0.085,0.048,0.145,23829.65779,12,23450.492,23712.041512012627
8.54,86.7,0.082,0.044,0.156,23622.81369,12,22835.865,23635.83627360143
8.42,87.2,0.081,0.055,0.108,23105.70342,12,22450.893,23155.93162154017
8.39,87.5,0.083,0.084,0.159,23032.69962,12,22658.438,22957.137255267004
8.37,87.6,0.08,0.048,0.141,22789.35361,12,22311.75,22745.525256739675
8.3,87.7,0.083,0.051,0.159,22619.01141,12,22351.48,22577.70055231826
8.15,88.1,0.083,0.073,0.156,22205.32319,12,21813.191,22229.01137078448
8.14,88.3,0.084,0.044,0.174,22059.31559,12,21528.945,22050.113294478273
8.11,88.5,0.082,0.062,0.145,22047.14829,12,21546.607,22058.491853837248
8.07,88.6,0.083,0.062,0.163,23026.61597,12,22348.332,22959.873659563244
8.03,88.7,0.08,0.066,0.152,23123.95437,12,22116.727,23165.529262939872
8.12,88.9,0.081,0.055,0.163,23050.95057,12,22247.035,23081.299349833895
8.11,88.6,0.082,0.055,0.137,22844.10646,12,22181.762,22762.048465611035
7.78,88.8,0.082,0.073,0.163,22892.77567,12,21549.354,22868.10544733556
7.64,89.1,0.08,0.07,0.159,22594.67681,12,21646.574,22574.281845616868
7.62,89.3,0.085,0.081,0.134,22053.23194,12,21321.994,22054.918934840847
7.09,89.2,0.084,0.04,0.174,22114.06844,12,21259.148,22048.094680181406
6.829,89.8,0.084,0.051,0.134,22278.327,12,21311.77,22277.958513887228
6.891,90.0,0.082,0.081,0.126,22454.75285,12,21573.953,22433.31846844327
7.03,90.4,0.082,0.055,0.141,22856.27376,12,21826.074,22760.071743095323
6.879,90.2,0.082,0.062,0.156,22229.65779,12,21197.65,22228.579348376094
6.623,90.3,0.079,0.11,0.122,21791.63498,12,21212.783,21827.3151474096
6.421,90.4,0.084,0.055,0.174,21663.87833,12,20901.117,21641.786392430018
6.198,90.9,0.084,0.055,0.122,21797.71863,12,21090.516,21828.084081605615
6.249,91.0,0.085,0.04,0.189,21596.95817,12,21020.688,21632.04031355869
6.105,91.2,0.084,0.051,0.148,21584.79087,12,20877.434,21525.791835839507
6.062,91.2,0.085,0.084,0.141,21797.71863,12,21107.7,21823.53779198577
5.937,91.6,0.081,0.059,0.126,22509.5057,12,21642.283,22517.684298555025
6.138,91.8,0.08,0.059,0.13,22929.27757,12,21909.064,22876.853719033934
6.151,91.4,0.084,0.04,0.163,22996.19772,12,22216.51,22963.2013441339
5.896,91.6,0.084,0.062,0.185,22679.84791,12,21760.828,22633.502344481894
5.911,92.4,0.08,0.088,0.141,23282.12928,12,21907.186,23327.97603443367
6.1,92.4,0.082,0.081,0.167,23434.22053,12,21905.986,23443.06407960553
5.605,92.5,0.078,0.062,0.13,22758.93536,12,21801.404,22753.894711203677
5.505,92.9,0.08,0.059,0.134,21876.80608,12,20954.396,21909.850566277735
5.578,93.0,0.082,0.037,0.185,22132.31939,12,21247.516,22142.4957692397
5.514,93.0,0.081,0.088,0.122,23780.98859,12,22586.58,23732.43873171323
5.33,92.9,0.082,0.051,0.167,23926.9962,12,22649.318,23919.838337904646
5.174,93.2,0.082,0.077,0.126,24346.76806,12,23086.426,24355.593791413183
5.153,93.4,0.085,0.062,0.156,24292.01521,12,23384.531,24188.991002396768
5.076,93.5,0.082,0.117,0.137,24292.01521,12,23292.303,24193.684469373107
5.122,93.7,0.083,0.575,0.653,25393.15589,12,25401.717,25443.42685438576
5.183,93.8,0.09,2.672,2.492,26281.36882,12,26239.898,26235.988216490096
5.161,93.9,0.083,5.72,5.3,26816.73004,12,26873.25,26892.824023786576
5.202,93.8,0.082,12.49,10.9,27157.41445,12,26998.549,27123.850466530846
5.23,93.8,0.083,39.88,19.78,27473.76426,12,27083.453,27586.623354334788
5.273,93.7,0.082,68.15,25.89,28222.05323,12,27663.89,28281.18515899695
5.285,93.6,0.084,90.1,30.62,29073.76426,12,28203.848,29098.04691629051
5.33,93.6,0.084,116.0,34.73,28459.31559,12,27559.91,28477.831511961132
5.26,93.3,0.084,140.7,39.7,27717.11027,12,26596.244,27702.286385227897
5.06,93.5,0.082,114.1,76.0,28136.88213,12,25860.143,28097.859539773766
5.16,93.8,0.086,128.3,74.2,28660.07605,12,28097.473,28630.356681832105
5.564,94.0,0.08,202.6,66.0,28824.3346,12,27961.424,28715.739157758308
5.691,93.6,0.081,190.2,96.1,29463.11787,12,27999.234,29432.566360731285
5.616,93.7,0.081,237.3,98.2,29858.55513,12,28773.361,29823.27106328964
5.953,93.8,0.08,276.3,68.58,30491.25475,12,29692.934,30466.188360491946
6.255,93.7,0.085,308.4,55.46,30996.19772,12,30455.355,31035.43954602043
6.602,93.5,0.083,329.1,51.76,31245.62738,12,29322.508,31189.148452070407
7.12,93.3,0.083,348.7,53.41,31537.64259,12,29512.459,31528.100906590334
7.26,92.8,0.085,369.2,53.66,32030.41825,12,29925.611,31940.894722766312
7.76,92.7,0.087,387.7,52.57,32249.42966,12,29840.932,32161.29030464021
8.27,92.0,0.086,402.7,54.28,32796.95817,12,31508.514,32784.666082044896
8.76,91.3,0.086,417.0,57.63,33314.06844,12,32071.86,33266.72332975484
9.18,90.8,0.086,429.3,59.03,33344.48669,12,31475.404,33322.37490014451
9.83,90.1,0.086,437.6,59.82,33612.1673,12,31893.447,33535.75643043538
10.44,89.3,0.083,445.7,61.97,33928.51711,12,32464.318,33868.04326397916
11.06,88.4,0.087,453.2,65.5,34123.19392,12,33058.848,34144.94641837017
11.55,87.2,0.084,460.8,67.88,34111.02662,12,32984.71,34032.548749066875
12.05,86.0,0.088,463.7,70.9,34031.93916,12,33401.883,33973.1298348655
12.59,84.4,0.086,471.4,75.0,34378.70722,12,33675.06,34342.95352983164
13.25,83.4,0.087,468.7,76.9,34086.69202,12,33675.35,34024.08075803976
13.69,81.7,0.087,468.8,81.6,33916.34981,12,33715.086,33862.10389973047
14.48,80.7,0.087,464.5,88.4,33618.25095,12,33231.582,33588.49115338705
15.38,79.6,0.082,455.5,92.4,33168.06084,12,32837.95,33061.98374682616
15.64,75.2,0.075,452.9,94.3,32955.13308,12,32850.887,32857.93907788708
16.01,72.4,0.076,444.7,98.7,32772.62357,12,32417.754,32761.815474490853
16.41,70.1,0.074,440.1,102.5,32705.70342,12,32615.47,32608.303223106686
16.39,67.75,0.075,432.1,104.5,32620.53232,12,32367.877,32525.79763414573
16.46,67.38,0.075,423.8,107.0,32419.77186,12,32345.766,32392.738023166778
16.69,66.74,0.078,414.1,106.7,32060.8365,12,31809.43,32052.26878527811
16.74,65.48,0.079,399.0,108.4,31659.31559,12,31401.03,31610.431942257048
16.62,65.31,0.077,382.0,108.2,31555.89354,12,31537.383,31548.983439820462
16.68,65.98,0.08,366.4,109.0,31397.71863,12,31124.979,31414.062446780583
16.69,65.61,0.074,335.2,107.9,31434.22053,12,31488.867,31416.351475969528
16.7,66.08,0.075,324.6,112.8,31774.90494,12,31800.553,31761.433457479576
16.59,66.61,0.075,316.0,113.5,31884.41065,12,31910.625,31782.82070085256
16.44,67.18,0.075,293.6,112.3,31933.07985,12,31883.018,31859.79491719799
16.4,67.58,0.077,273.5,115.1,31659.31559,12,31371.42,31607.54812636293
16.47,67.58,0.076,245.7,126.4,31440.30418,12,31315.24,31413.388267050763
16.29,68.28,0.078,225.5,150.7,31063.11787,12,30780.652,31121.081380147243
16.19,68.74,0.075,138.3,117.3,30947.52852,12,30910.219,30943.452188712905
16.07,69.14,0.075,144.8,140.2,31196.95817,12,31153.12,31143.83114991922
15.99,69.34,0.075,144.2,146.5,30740.68441,12,30913.865,30712.633385978035
15.88,69.94,0.077,118.8,123.4,30333.07985,12,30239.719,30312.360968305606
15.79,70.4,0.074,128.4,136.6,30637.26236,12,30730.541,30670.023814611268
15.7,71.1,0.073,90.2,95.6,31458.55513,12,31505.955,31489.77716586255
15.6,71.7,0.079,100.3,108.6,33496.57795,12,32916.133,33478.72348228246
15.49,72.4,0.075,85.3,91.8,36106.46388,12,35606.316,36049.59538278538
15.42,72.8,0.074,61.55,65.75,38442.58555,12,37827.613,38437.13333074392
15.27,73.1,0.074,39.19,40.01,39190.87452,12,38751.727,39211.67321180339
15.14,73.6,0.073,19.19,19.42,39075.28517,12,38810.074,39015.62928809018
15.03,73.9,0.075,8.89,8.89,39306.46388,12,39355.29,39314.571364891955
14.79,74.8,0.083,1.534,1.498,39269.96198,12,38780.082,39305.93684433159
14.42,75.7,0.081,0.384,0.423,39294.29658,12,38121.156,39308.0332109626
14.02,76.6,0.082,0.088,0.108,39142.20532,12,38646.31,39210.64141761505
13.72,77.7,0.085,0.062,0.096,39184.79087,12,38758.332,39202.40266746635
13.3,79.5,0.079,0.037,0.1,38722.43346,12,37761.746,38658.34826033929
13.11,80.1,0.072,0.07,0.096,38649.42966,12,38043.266,38648.7392075686
12.98,80.6,0.077,0.051,0.093,39154.37262,12,38455.43,39186.36669769473
12.71,81.5,0.075,0.066,0.115,39872.24335,12,39026.258,39784.24627580546
12.65,82.1,0.075,0.066,0.122,39683.65019,12,38802.04,39634.68296239295
12.8,83.0,0.075,0.051,0.122,39385.55133,12,38368.12,39404.56688998801
12.83,82.2,0.082,0.077,0.137,39415.96958,12,38272.43,39406.074494255954
12.46,82.4,0.077,0.073,0.115,39215.20913,12,38087.062,39186.46430647727
12.54,82.4,0.079,0.081,0.126,39780.98859,12,38603.46,39784.11218258608
12.36,82.3,0.088,0.084,0.078,39580.22814,12,38879.586,39546.16205326975
12.85,82.8,0.087,0.026,0.204,39428.13688,12,38254.99,39416.903787993266
14.04,78.6,0.086,0.04,0.119,39081.36882,12,38795.062,38983.94716009991
15.17,68.29,0.084,0.048,0.1,38929.27757,12,38357.945,38881.355251199675
15.94,58.71,0.083,0.066,0.137,38393.91635,12,37503.402,38477.73345954977
16.2,54.77,0.083,0.04,0.156,38144.48669,12,37190.58,38150.893056915054
16.36,53.54,0.081,0.084,0.082,37949.80989,12,37436.31,37936.513914943374
16.19,54.87,0.084,0.066,0.115,37432.69962,12,36660.26,37525.11005841713
15.93,56.51,0.082,0.026,0.148,36769.58175,12,35550.855,36853.944776251956
15.9,57.18,0.084,0.066,0.119,36550.57034,12,35766.207,36640.180993903814
15.55,59.05,0.086,0.059,0.148,35893.53612,12,34998.066,35930.43528800165
16.07,58.91,0.086,0.048,0.156,35631.93916,12,34869.49,35658.183777788465
16.08,58.74,0.085,0.037,0.134,34761.97719,12,34088.984,34776.84519532562
17.06,56.81,0.082,0.055,0.145,34062.35741,12,33576.36,34075.38138871641
16.58,58.04,0.084,0.07,0.122,33265.39924,12,32965.36,33304.09794497583
16.13,60.08,0.082,0.07,0.145,32553.61217,12,32073.879,32519.09698661368
16.62,59.65,0.086,0.059,0.104,31853.9924,12,31938.564,31736.244333564657
16.91,58.41,0.085,0.073,0.096,31136.12167,12,31283.17,31089.181009655415
17.16,57.81,0.082,0.081,0.111,30460.8365,12,30655.693,30470.969806233825
17.36,57.14,0.082,0.062,0.096,29590.87452,12,29846.018,29540.413164677808
17.44,55.41,0.082,0.044,0.13,28593.15589,12,28781.727,28548.693316699308
17.4,55.01,0.086,0.048,0.145,27857.03422,12,28386.25,27875.130214215627
17.13,55.91,0.084,0.077,0.093,27169.58175,12,27690.988,27096.383791701322
17.05,56.17,0.087,0.048,0.152,26488.21293,12,27030.938,26395.46310012794
17.15,56.78,0.081,0.037,0.152,25867.68061,12,26041.559,25815.816768334804
17.87,53.34,0.087,0.04,0.163,25417.49049,12,26040.465,25375.339236146137
17.55,55.81,0.087,0.04,0.152,24967.30038,12,25518.854,24926.699291290854
17.42,55.87,0.086,0.066,0.145,24523.19392,12,25251.717,24597.26627757647
17.16,58.08,0.087,0.044,0.174,24206.84411,12,24875.88,24103.147926064426
17.24,58.48,0.088,0.081,0.134,24018.25095,12,24870.566,23957.291687340472
16.92,59.98,0.088,0.04,0.093,23628.89734,12,24863.158,23633.194193306626
17.26,58.95,0.087,0.088,0.134,23312.54753,12,24188.592,23298.72255712345
17.55,58.01,0.084,0.044,0.134,23026.61597,12,23927.514,22944.55411662869
17.86,57.91,0.082,0.077,0.111,22807.60456,12,23865.064,22738.63316628804
17.58,59.75,0.083,0.106,0.141,22582.50951,12,23553.523,22496.651254484364
17.48,60.21,0.082,0.048,0.178,22473.0038,12,23253.99,22414.56307552364
17.26,62.52,0.083,0.044,0.171,22363.4981,12,23019.738,22328.591487820493
17.12,63.02,0.081,0.062,0.111,22010.64639,12,23123.53,21988.137165201224
17.11,63.42,0.08,0.07,0.13,21949.80989,12,22985.674,21922.448632840926
16.79,64.95,0.08,0.066,0.171,21955.89354,12,22476.066,21889.49387195886
16.61,66.46,0.082,0.077,0.134,21901.14068,12,22841.568,21895.427644185416
16.44,67.39,0.081,0.088,0.126,21663.87833,12,22784.615,21638.283490296308
16.37,67.66,0.083,0.059,0.13,21590.87452,12,22623.383,21633.371908911187
16.37,67.86,0.086,0.07,0.178,21183.26996,12,22164.807,21195.942585888057
16.46,67.12,0.082,0.077,0.171,21055.51331,12,21729.586,21031.104454983797
16.42,67.36,0.084,0.051,0.137,20903.42205,12,22063.887,20890.27805414846
16.51,66.92,0.081,0.044,0.145,20848.6692,12,22113.19,20889.74310578772
16.37,67.62,0.08,0.059,0.163,21055.51331,12,21755.055,21028.899509373226
16.52,67.32,0.083,0.077,0.1,21061.59696,12,22262.477,21042.572487673955
16.68,65.59,0.082,0.077,0.141,21158.93536,12,22159.504,21205.87057880642
16.99,62.18,0.084,0.081,0.104,21341.44487,12,22775.656,21298.09303329932
17.04,62.22,0.084,0.044,0.145,21463.11787,12,22832.49,21467.8902187637
16.96,62.98,0.082,0.055,0.211,21590.87452,12,22313.084,21611.14127188966
16.56,64.45,0.085,0.081,0.156,21633.46008,12,22524.805,21632.590170730182
16.54,64.95,0.084,0.037,0.185,21669.96198,12,22697.8,21625.445691291134
16.49,64.95,0.081,0.055,0.159,21785.55133,12,22602.484,21817.61956596414
16.43,64.55,0.081,0.033,0.141,22326.9962,12,22970.732,22269.705707414276
17.03,63.52,0.083,0.073,0.104,22795.43726,12,24049.33,22733.68188842699
17.79,55.31,0.082,0.077,0.145,22558.1749,12,23497.365,22488.82040628554
17.62,56.24,0.084,0.073,0.122,22831.93916,12,23843.422,22751.646072749103
17.83,52.94,0.084,0.084,0.13,23044.86692,12,23762.36,23065.663743098703
17.57,55.91,0.081,0.081,0.108,23166.53992,12,23967.385,23144.454021105077
17.25,56.44,0.082,0.055,0.1,23020.53232,12,23819.287,22948.750544137663
17.67,53.74,0.082,0.055,0.145,22320.91255,12,23381.805,22258.795605687854
18.08,50.8,0.08,0.051,0.126,22314.8289,12,23178.588,22260.27347891184
18.05,51.3,0.081,0.077,0.108,22679.84791,12,23855.213,22617.327509283896
18.0,51.7,0.083,0.051,0.13,22558.1749,12,23608.457,22491.431548296256
18.18,50.93,0.083,0.062,0.119,22746.76806,12,23439.13,22725.760518370145
18.33,50.1,0.082,0.048,0.122,22339.1635,12,23442.15,22268.927430596334
18.12,50.93,0.084,0.055,0.182,22302.6616,12,22717.543,22247.5710928084
18.1,50.93,0.083,0.293,0.3,23172.62357,12,23463.268,23125.233518903224
18.09,50.97,0.081,1.244,1.139,23878.327,12,24118.82,23772.0303942178
18.31,49.9,0.086,3.202,3.086,24261.59696,12,25289.838,24178.595501247328
18.39,49.83,0.082,7.07,6.798,24395.43726,12,25484.965,24335.743309978985
18.52,49.3,0.084,13.44,12.74,25095.05703,12,25639.43,25149.429552244383
18.47,49.7,0.083,25.56,24.18,25545.24715,12,26370.926,25537.85936901612
18.32,49.77,0.085,41.23,34.64,26275.28517,12,27164.172,26236.425166480287
18.17,50.37,0.083,105.0,52.99,27285.1711,12,27749.357,27248.690293560147
18.28,50.13,0.078,83.9,52.32,27911.78707,12,28227.121,27928.045639238924
18.52,49.5,0.085,59.42,52.76,28441.06464,12,28845.914,28530.094569174733
18.52,49.47,0.085,127.9,44.98,28422.81369,12,28809.6,28535.436338930074
18.7,48.66,0.085,132.8,49.05,28696.57795,12,28943.188,28697.353750162816
18.63,48.77,0.084,82.6,43.87,29183.26996,12,29584.236,29259.71732906005
18.52,49.37,0.084,57.0,41.89,29901.14068,12,30097.586,29974.46537957433
18.6,49.5,0.084,136.8,51.76,30521.673,12,30895.729,30587.863417919143
19.1,48.0,0.083,320.1,80.7,30880.60837,12,31096.78,30845.54613766412
19.47,46.36,0.085,351.0,86.8,31154.37262,12,31348.504,31154.76124237505
19.4,46.16,0.085,364.6,85.3,31172.62357,12,31399.23,31155.080887873202
19.4,45.66,0.081,385.9,91.6,31586.31179,12,31633.146,31559.833975945003
19.57,44.96,0.083,399.3,94.5,31756.65399,12,32069.473,31719.871236365798
19.7,43.86,0.084,416.8,96.0,31975.6654,12,32014.777,31891.07800738624
19.83,43.12,0.084,432.0,95.0,32292.01521,12,32238.713,32277.0334931143
19.89,42.12,0.084,437.7,99.8,32304.18251,12,32136.16,32275.228063025384
19.77,42.42,0.085,448.6,101.3,32863.87833,12,32581.963,32795.71694758444
19.78,43.22,0.085,461.8,103.1,32809.12548,12,32537.451,32736.203139775876
19.88,42.69,0.085,473.9,110.6,33028.13688,12,32836.297,32892.58809663261
19.99,41.62,0.083,482.2,116.1,32869.96198,12,32596.506,32797.990038439035
20.1,39.62,0.083,473.2,115.4,32365.01901,12,32255.264,32413.63762667468
20.21,40.12,0.085,476.3,118.5,32425.85551,12,32499.865,32452.761151986757
20.23,38.75,0.083,479.7,118.6,32492.77567,12,32452.855,32452.963383923132
20.4,39.52,0.083,472.5,123.1,32097.3384,12,32166.723,32090.505408379
20.48,37.05,0.084,464.2,126.0,32279.84791,12,32217.65,32275.603736307192
20.45,36.65,0.086,456.1,133.8,32371.10266,12,32469.238,32408.790324494246
20.56,36.82,0.083,460.9,147.3,32024.3346,12,31939.006,31969.491030858437
20.56,37.42,0.085,460.7,157.9,31847.90875,12,31908.152,31792.861366812296
20.51,37.72,0.085,437.6,137.9,31774.90494,12,31776.46,31765.969896165076
20.53,37.55,0.084,431.8,139.2,31981.74905,12,31903.262,31967.121093055157
20.71,35.75,0.086,428.5,150.3,31981.74905,12,31955.105,31969.83749964205
20.88,31.11,0.082,450.9,184.9,31993.91635,12,31766.037,31973.266260544286
21.07,29.64,0.086,445.5,183.7,31963.4981,12,32551.826,31898.375327759808
21.04,28.47,0.082,437.5,202.6,30588.59316,12,31053.982,30632.93047062699
20.97,28.4,0.086,448.9,227.7,30917.11027,12,31404.488,30975.672473949337
21.1,29.11,0.085,480.0,253.0,30619.01141,12,31529.066,30703.72388995705
21.15,27.24,0.088,450.8,236.0,30619.01141,12,30833.754,30705.65233586153
21.07,26.54,0.088,396.3,212.5,30564.25856,12,31049.855,30632.192340858626
21.01,26.64,0.088,258.6,215.1,30594.67681,12,30920.186,30628.81682005786
20.93,26.03,0.087,387.2,239.8,30193.15589,12,30655.664,30282.395635555164
20.76,26.84,0.083,299.6,208.7,30466.92015,12,30559.623,30551.725835927165
20.47,27.4,0.086,160.8,159.2,30582.50951,12,30788.03,30632.42877395654
20.38,26.4,0.088,164.9,163.5,30971.86312,12,31253.723,31086.6268024424
20.46,26.74,0.087,232.2,224.8,31209.12548,12,31288.537,31166.80056419113
20.47,27.84,0.086,157.1,159.3,31300.38023,12,31809.8,31337.33811489524
20.27,27.7,0.084,85.8,87.4,31853.9924,12,32084.604,31804.88358042406
20.18,27.47,0.085,66.6,68.16,32285.93156,12,32337.242,32294.107082433715
20.18,27.6,0.085,71.3,72.9,33131.55894,12,33052.74,33047.652390376046
20.15,27.5,0.084,47.98,48.94,34506.46388,12,34083.707,34419.030965258724
20.09,28.0,0.086,29.05,29.26,37134.60076,12,36765.348,37106.14948361524
19.89,28.5,0.083,16.13,16.0,39884.41065,12,39564.46,39793.46825180638
19.84,28.4,0.085,14.68,14.87,40152.09125,12,39933.55,39965.64137299781
19.83,28.94,0.085,5.683,5.755,40292.01521,12,40000.62,40096.455198599986
19.78,29.54,0.089,2.613,2.707,40298.09886,12,40271.62,40100.24688142297
19.74,29.17,0.088,1.12,1.209,40164.25856,12,40439.6,40097.81226233666
19.81,28.87,0.086,0.351,0.356,40146.0076,12,39394.92,39985.68395820668
19.85,28.44,0.087,0.081,0.133,40152.09125,12,39652.54,39970.526975725676
19.86,29.04,0.086,0.062,0.093,40121.673,12,39824.32,39963.66301999996
19.52,30.41,0.084,0.077,0.082,39939.1635,12,39763.344,39873.23294367869
19.46,30.47,0.086,0.073,0.104,39963.4981,12,39532.633,39878.6558256287
19.33,29.87,0.082,0.051,0.111,40048.6692,12,39696.016,39987.79473599093
19.26,30.51,0.085,0.059,0.1,40024.3346,12,39466.297,39898.194875320056
19.27,30.07,0.086,0.062,0.145,39355.13308,12,38789.793,39260.4069174764
19.24,29.11,0.082,0.062,0.13,38996.19772,12,38911.74,38845.681605570564
18.91,38.22,0.087,0.062,0.111,38758.93536,12,38300.195,38757.59611981564
17.37,46.5,0.082,0.04,0.137,38521.673,12,37552.08,38610.91016689154
16.68,48.56,0.085,0.055,0.13,38941.44487,12,38221.1,38886.400255034096
16.62,48.73,0.086,0.04,0.108,39081.36882,12,38475.76,38999.59532019044
16.83,46.09,0.082,0.081,0.119,38831.93916,12,38140.41,38775.601245907135
16.59,48.13,0.085,0.081,0.085,38850.19011,12,38342.797,38775.094008586195
16.27,48.97,0.085,0.04,0.115,38722.43346,12,38002.766,38686.72061523655
16.06,49.73,0.086,0.073,0.1,38466.92015,12,37795.625,38473.69174541995
15.84,50.0,0.083,0.044,0.082,38065.39924,12,37458.36,38154.839596277576
15.72,50.4,0.082,0.044,0.115,37371.86312,12,36390.05,37434.2596252692
15.56,51.4,0.083,0.051,0.108,36806.08365,12,36199.44,36931.11021430607
15.61,51.64,0.081,0.066,0.133,36057.79468,12,35129.34,36122.20167053736
15.64,52.8,0.083,0.051,0.126,35680.60837,12,34975.26,35731.09934049632
15.93,51.9,0.084,0.048,0.085,35200.0,12,34898.203,35190.71806175258
15.77,52.14,0.085,0.055,0.13,34682.88973,12,34014.688,34711.362433948205
